"","subject","modality","accuracy","mean(confidence, na.rm = T)"
"2145",276,"Calories",0,3.90322580645161
"2146",276,"Calories",1,4.45205479452055
"2147",276,"GDP",0,2.8
"2148",276,"GDP",1,4.65151515151515
"2149",276,"memory",0,3.78571428571429
"2150",276,"memory",1,4.83802816901408
"2151",276,"vision",0,3.25
"2152",276,"vision",1,4.0472972972973
"2153",277,"Calories",0,5.64516129032258
"2154",277,"Calories",1,5.42857142857143
"2155",277,"GDP",0,2.30555555555556
"2156",277,"GDP",1,3.44642857142857
"2157",277,"memory",0,3.85714285714286
"2158",277,"memory",1,5.71523178807947
"2159",277,"vision",0,3.40350877192982
"2160",277,"vision",1,4.77304964539007
"2161",278,"Calories",0,3
"2162",278,"Calories",1,4.08641975308642
"2163",278,"GDP",0,2.38461538461538
"2164",278,"GDP",1,3.40677966101695
"2165",278,"memory",0,1.55555555555556
"2166",278,"memory",1,5.86111111111111
"2167",278,"vision",0,2.02222222222222
"2168",278,"vision",1,2.2
"2169",279,"Calories",0,4.32258064516129
"2170",279,"Calories",1,4.64
"2171",279,"GDP",0,2.92592592592593
"2172",279,"GDP",1,4.19402985074627
"2173",279,"memory",0,2.57142857142857
"2174",279,"memory",1,4.35151515151515
"2175",279,"vision",0,3.33928571428571
"2176",279,"vision",1,3.8125
"2177",280,"Calories",0,5.75862068965517
"2178",280,"Calories",1,5.94871794871795
"2179",280,"GDP",0,3.10714285714286
"2180",280,"GDP",1,5.04615384615385
"2181",280,"memory",0,2.67441860465116
"2182",280,"memory",1,5.14012738853503
"2183",280,"vision",0,3.89090909090909
"2184",280,"vision",1,4.375
"2185",281,"Calories",0,5.2
"2186",281,"Calories",1,6.265625
"2187",281,"GDP",0,3.2
"2188",281,"GDP",1,4.65753424657534
"2189",281,"memory",0,3.56896551724138
"2190",281,"memory",1,5.63829787234043
"2191",281,"vision",0,3.6
"2192",281,"vision",1,4.01379310344828
"2193",282,"Calories",0,4.43333333333333
"2194",282,"Calories",1,3.94366197183099
"2195",282,"GDP",0,3.56
"2196",282,"GDP",1,3.87671232876712
"2197",282,"memory",0,4.59259259259259
"2198",282,"memory",1,3.6547619047619
"2199",282,"vision",0,4.13461538461539
"2200",282,"vision",1,4.18367346938776
"2201",283,"Calories",0,4.16666666666667
"2202",283,"Calories",1,4.57692307692308
"2203",283,"GDP",0,3.52173913043478
"2204",283,"GDP",1,4.56521739130435
"2205",283,"memory",0,3.83333333333333
"2206",283,"memory",1,5.59259259259259
"2207",283,"vision",0,4.30188679245283
"2208",283,"vision",1,4.91095890410959
"2209",284,"Calories",0,5.10714285714286
"2210",284,"Calories",1,5.36486486486486
"2211",284,"GDP",0,2.54838709677419
"2212",284,"GDP",1,3.98484848484848
"2213",284,"memory",0,2.57692307692308
"2214",284,"memory",1,4.23287671232877
"2215",284,"vision",0,2.88461538461538
"2216",284,"vision",1,3.73469387755102
"2217",285,"Calories",0,4.45833333333333
"2218",285,"Calories",1,5.40845070422535
"2219",285,"GDP",0,4.35483870967742
"2220",285,"GDP",1,5.85135135135135
"2221",285,"memory",0,2.04285714285714
"2222",285,"memory",1,3.84496124031008
"2223",285,"vision",0,2.42592592592593
"2224",285,"vision",1,3.70547945205479
"2225",286,"Calories",0,5.17857142857143
"2226",286,"Calories",1,5.95454545454545
"2227",286,"GDP",0,3.51612903225806
"2228",286,"GDP",1,4.72058823529412
"2229",286,"memory",0,2.40625
"2230",286,"memory",1,5.92215568862275
"2231",286,"vision",0,2.86206896551724
"2232",286,"vision",1,4.17142857142857
"2233",287,"Calories",0,4.82758620689655
"2234",287,"Calories",1,5.43589743589744
"2235",287,"GDP",0,3.83870967741935
"2236",287,"GDP",1,4.83333333333333
"2237",287,"memory",0,2.64516129032258
"2238",287,"memory",1,5.31952662721894
"2239",287,"vision",0,3.88333333333333
"2240",287,"vision",1,4.61428571428571
"2241",288,"Calories",0,3.6969696969697
"2242",288,"Calories",1,3.71794871794872
"2243",288,"GDP",0,2.63636363636364
"2244",288,"GDP",1,4.43939393939394
"2245",288,"memory",0,1.75
"2246",288,"memory",1,4.28048780487805
"2247",288,"vision",0,2.41818181818182
"2248",288,"vision",1,3.20689655172414
"2249",289,"Calories",0,4.93103448275862
"2250",289,"Calories",1,5.375
"2251",289,"GDP",0,1
"2252",289,"GDP",1,1.50909090909091
"2253",289,"memory",0,2.24242424242424
"2254",289,"memory",1,5.64670658682635
"2255",289,"vision",0,3.71153846153846
"2256",289,"vision",1,3.98639455782313
"2257",290,"Calories",0,5.17142857142857
"2258",290,"Calories",1,5.9041095890411
"2259",290,"GDP",0,3.37931034482759
"2260",290,"GDP",1,5.28333333333333
"2261",290,"memory",0,2.04545454545455
"2262",290,"memory",1,4.91333333333333
"2263",290,"vision",0,4.33898305084746
"2264",290,"vision",1,5.54609929078014
"2265",291,"Calories",0,6.10344827586207
"2266",291,"Calories",1,6.39130434782609
"2267",291,"GDP",0,5.82142857142857
"2268",291,"GDP",1,5.875
"2269",291,"memory",0,3.36206896551724
"2270",291,"memory",1,4.44285714285714
"2271",291,"vision",0,5.87719298245614
"2272",291,"vision",1,6.47887323943662
"2273",292,"Calories",0,5.10344827586207
"2274",292,"Calories",1,5.68918918918919
"2275",292,"GDP",0,2.80769230769231
"2276",292,"GDP",1,4.04285714285714
"2277",292,"memory",0,2.9047619047619
"2278",292,"memory",1,4.96323529411765
"2279",292,"vision",0,1.82758620689655
"2280",292,"vision",1,2.41549295774648
"2281",293,"Calories",0,4.64516129032258
"2282",293,"Calories",1,5.58666666666667
"2283",293,"GDP",0,3
"2284",293,"GDP",1,3.62686567164179
"2285",293,"memory",0,3.4468085106383
"2286",293,"memory",1,5.125
"2287",293,"vision",0,4.90322580645161
"2288",293,"vision",1,5.56521739130435
"2289",294,"Calories",0,4.6551724137931
"2290",294,"Calories",1,5.89189189189189
"2291",294,"GDP",0,3.44444444444444
"2292",294,"GDP",1,4.92753623188406
"2293",294,"memory",0,3.37931034482759
"2294",294,"memory",1,5.5
"2295",294,"vision",0,3.64912280701754
"2296",294,"vision",1,4.86013986013986
"2297",295,"Calories",0,5.03448275862069
"2298",295,"Calories",1,5.86666666666667
"2299",295,"GDP",0,3.67857142857143
"2300",295,"GDP",1,4.83076923076923
"2301",295,"memory",0,3.84782608695652
"2302",295,"memory",1,5.61437908496732
"2303",295,"vision",0,3.7962962962963
"2304",295,"vision",1,4.3169014084507
"2305",296,"Calories",0,5.48484848484848
"2306",296,"Calories",1,6.30434782608696
"2307",296,"GDP",0,3.29411764705882
"2308",296,"GDP",1,5.625
"2309",296,"memory",0,3.5
"2310",296,"memory",1,5.375
"2311",296,"vision",0,3.64516129032258
"2312",296,"vision",1,4.07246376811594
"2313",297,"Calories",0,3.5
"2314",297,"Calories",1,5.2
"2315",297,"GDP",0,3.13333333333333
"2316",297,"GDP",1,4.91780821917808
"2317",297,"memory",0,2.69767441860465
"2318",297,"memory",1,5.26114649681529
"2319",297,"vision",0,3.98333333333333
"2320",297,"vision",1,5.0431654676259
"2321",298,"Calories",0,5.23076923076923
"2322",298,"Calories",1,5.50724637681159
"2323",298,"GDP",0,3.39285714285714
"2324",298,"GDP",1,5.03896103896104
"2325",298,"memory",0,2.76666666666667
"2326",298,"memory",1,5.94674556213018
"2327",298,"vision",0,3.74193548387097
"2328",298,"vision",1,4.7956204379562
"2329",299,"Calories",0,5.08
"2330",299,"Calories",1,6
"2331",299,"GDP",0,2.54545454545455
"2332",299,"GDP",1,4.9041095890411
"2333",299,"memory",0,1.88095238095238
"2334",299,"memory",1,4.77848101265823
"2335",299,"vision",0,3.60655737704918
"2336",299,"vision",1,5.06474820143885
"2337",300,"Calories",0,4.17241379310345
"2338",300,"Calories",1,4.64197530864198
"2339",300,"GDP",0,2.22222222222222
"2340",300,"GDP",1,3.38095238095238
"2341",300,"memory",0,2.18181818181818
"2342",300,"memory",1,5.77401129943503
"2343",300,"vision",0,4.03571428571429
"2344",300,"vision",1,5.0625
"2345",301,"Calories",0,2.66666666666667
"2346",301,"Calories",1,3.59677419354839
"2347",301,"GDP",0,1.80645161290323
"2348",301,"GDP",1,3.61842105263158
"2349",301,"memory",0,1.63333333333333
"2350",301,"memory",1,5.01183431952663
"2351",301,"vision",0,3.60377358490566
"2352",301,"vision",1,4.37414965986395
"2353",302,"Calories",0,4.32
"2354",302,"Calories",1,5.91935483870968
"2355",302,"GDP",0,4.87096774193548
"2356",302,"GDP",1,5.5625
"2357",302,"memory",0,1.55555555555556
"2358",302,"memory",1,4.65131578947368
"2359",302,"vision",0,2.4
"2360",302,"vision",1,3.61379310344828
"2361",303,"Calories",0,6.3
"2362",303,"Calories",1,6.21212121212121
"2363",303,"GDP",0,6.20689655172414
"2364",303,"GDP",1,6.56164383561644
"2365",303,"memory",0,4.09615384615385
"2366",303,"memory",1,5.4527027027027
"2367",303,"vision",0,5.12727272727273
"2368",303,"vision",1,5.88888888888889
"2369",304,"Calories",0,4.37037037037037
"2370",304,"Calories",1,5.59375
"2371",304,"GDP",0,3
"2372",304,"GDP",1,5.13157894736842
"2373",304,"memory",0,2.45454545454545
"2374",304,"memory",1,4.53846153846154
"2375",304,"vision",0,3.5
"2376",304,"vision",1,4.78571428571429
"2377",305,"Calories",0,5.11538461538461
"2378",305,"Calories",1,5.55714285714286
"2379",305,"GDP",0,4.25
"2380",305,"GDP",1,5.36842105263158
"2381",305,"memory",0,2.25925925925926
"2382",305,"memory",1,3.34931506849315
"2383",305,"vision",0,3.73214285714286
"2384",305,"vision",1,4.24113475177305
"2385",306,"Calories",0,4.42307692307692
"2386",306,"Calories",1,4.91428571428571
"2387",306,"GDP",0,2.64516129032258
"2388",306,"GDP",1,3.28767123287671
"2389",306,"memory",0,3.425
"2390",306,"memory",1,5.13013698630137
"2391",306,"vision",0,2.08474576271186
"2392",306,"vision",1,3.12056737588652
"2393",307,"Calories",0,3.41935483870968
"2394",307,"Calories",1,4.17808219178082
"2395",307,"GDP",0,1.68
"2396",307,"GDP",1,1.94285714285714
"2397",307,"memory",0,2.23255813953488
"2398",307,"memory",1,5.00636942675159
"2399",307,"vision",0,2.77777777777778
"2400",307,"vision",1,3.76712328767123
"2401",308,"Calories",0,3.10714285714286
"2402",308,"Calories",1,5.10126582278481
"2403",308,"GDP",0,2.24137931034483
"2404",308,"GDP",1,4.06349206349206
"2405",308,"memory",0,3.83333333333333
"2406",308,"memory",1,5.85889570552147
"2407",308,"vision",0,3.34
"2408",308,"vision",1,5.06
"2409",309,"Calories",0,5.66666666666667
"2410",309,"Calories",1,6.34328358208955
"2411",309,"GDP",0,4.3
"2412",309,"GDP",1,5.93333333333333
"2413",309,"memory",0,2.89583333333333
"2414",309,"memory",1,4.29139072847682
"2415",309,"vision",0,4.23214285714286
"2416",309,"vision",1,5.2027972027972
"2417",310,"Calories",0,5.68
"2418",310,"Calories",1,6.25
"2419",310,"GDP",0,4.70588235294118
"2420",310,"GDP",1,5.79012345679012
"2421",310,"memory",0,2.69090909090909
"2422",310,"memory",1,4.33793103448276
"2423",310,"vision",0,3.19642857142857
"2424",310,"vision",1,3.91666666666667
"2425",311,"Calories",0,4.30434782608696
"2426",311,"Calories",1,4.85294117647059
"2427",311,"GDP",0,3.11111111111111
"2428",311,"GDP",1,4.43589743589744
"2429",311,"memory",0,2.76923076923077
"2430",311,"memory",1,3.93243243243243
"2431",311,"vision",0,3.31372549019608
"2432",311,"vision",1,4.14765100671141
"2433",312,"Calories",0,5.325
"2434",312,"Calories",1,5.3
"2435",312,"GDP",0,3.44827586206897
"2436",312,"GDP",1,4.91803278688525
"2437",312,"memory",0,3.16981132075472
"2438",312,"memory",1,4.67808219178082
"2439",312,"vision",0,4.25862068965517
"2440",312,"vision",1,4.6830985915493
"2441",313,"Calories",0,6
"2442",313,"Calories",1,6.51428571428571
"2443",313,"GDP",0,4.97058823529412
"2444",313,"GDP",1,5.85507246376812
"2445",313,"memory",0,4.5
"2446",313,"memory",1,5.43624161073826
"2447",313,"vision",0,5.6
"2448",313,"vision",1,5.80689655172414
"2449",314,"Calories",0,4.68
"2450",314,"Calories",1,4.82857142857143
"2451",314,"GDP",0,4.57575757575758
"2452",314,"GDP",1,5.11267605633803
"2453",314,"memory",0,3.3125
"2454",314,"memory",1,4.3135593220339
"2455",314,"vision",0,4.58181818181818
"2456",314,"vision",1,4.99310344827586
"2457",315,"Calories",0,4.58620689655172
"2458",315,"Calories",1,4.89655172413793
"2459",315,"GDP",0,3.02380952380952
"2460",315,"GDP",1,5.54929577464789
"2461",315,"memory",0,1.2093023255814
"2462",315,"memory",1,4.84076433121019
"2463",315,"vision",0,1.89090909090909
"2464",315,"vision",1,3.53103448275862
"2465",316,"Calories",0,4.04347826086957
"2466",316,"Calories",1,5.29230769230769
"2467",316,"GDP",0,3.42857142857143
"2468",316,"GDP",1,5.09876543209877
"2469",316,"memory",0,2.05882352941176
"2470",316,"memory",1,4.00671140939597
"2471",316,"vision",0,3.17857142857143
"2472",316,"vision",1,3.81944444444444
"2473",317,"Calories",0,5.48
"2474",317,"Calories",1,5.81818181818182
"2475",317,"GDP",0,3.66666666666667
"2476",317,"GDP",1,4.1864406779661
"2477",317,"memory",0,4.53488372093023
"2478",317,"memory",1,5.55414012738853
"2479",317,"vision",0,4.88888888888889
"2480",317,"vision",1,5.32867132867133
"2481",318,"Calories",0,5.75
"2482",318,"Calories",1,6.05660377358491
"2483",318,"GDP",0,5.9375
"2484",318,"GDP",1,6.48648648648649
"2485",318,"memory",0,3.75675675675676
"2486",318,"memory",1,4.91304347826087
"2487",318,"vision",0,4.30769230769231
"2488",318,"vision",1,5.28378378378378
"2489",319,"Calories",0,5.48148148148148
"2490",319,"Calories",1,6.15384615384615
"2491",319,"GDP",0,3.6875
"2492",319,"GDP",1,5.12
"2493",319,"memory",0,3.36666666666667
"2494",319,"memory",1,5.88823529411765
"2495",319,"vision",0,3.94444444444444
"2496",319,"vision",1,4.32867132867133
"2497",320,"Calories",0,4.93103448275862
"2498",320,"Calories",1,5.13924050632911
"2499",320,"GDP",0,4.15625
"2500",320,"GDP",1,5.46666666666667
"2501",320,"memory",0,3.4047619047619
"2502",320,"memory",1,5.09493670886076
"2503",320,"vision",0,3.90740740740741
"2504",320,"vision",1,4.80821917808219
"2505",321,"Calories",0,5.5
"2506",321,"Calories",1,6.25714285714286
"2507",321,"GDP",0,4.83870967741935
"2508",321,"GDP",1,5.87671232876712
"2509",321,"memory",0,3.52
"2510",321,"memory",1,5.34666666666667
"2511",321,"vision",0,5.61666666666667
"2512",321,"vision",1,5.76428571428571
"2513",323,"Calories",0,4.79310344827586
"2514",323,"Calories",1,5.84375
"2515",323,"GDP",0,3.36666666666667
"2516",323,"GDP",1,4.61643835616438
"2517",323,"memory",0,2.55737704918033
"2518",323,"memory",1,4.05839416058394
"2519",323,"vision",0,3.55172413793103
"2520",323,"vision",1,4.66901408450704
"2521",324,"Calories",0,4.85714285714286
"2522",324,"Calories",1,6.08450704225352
"2523",324,"GDP",0,4.26666666666667
"2524",324,"GDP",1,4.92063492063492
"2525",324,"memory",0,4.0625
"2526",324,"memory",1,5.66265060240964
"2527",324,"vision",0,3.8
"2528",324,"vision",1,4.6241610738255
"2529",325,"Calories",0,4.61111111111111
"2530",325,"Calories",1,5.33333333333333
"2531",325,"GDP",0,2.33333333333333
"2532",325,"GDP",1,5.40983606557377
"2533",325,"memory",0,1.56410256410256
"2534",325,"memory",1,4.88125
"2535",325,"vision",0,3.25
"2536",325,"vision",1,4.08333333333333
"2537",326,"Calories",0,4.35714285714286
"2538",326,"Calories",1,5.77333333333333
"2539",326,"GDP",0,1.96296296296296
"2540",326,"GDP",1,4.20289855072464
"2541",326,"memory",0,2.11111111111111
"2542",326,"memory",1,4.52439024390244
"2543",326,"vision",0,3.53448275862069
"2544",326,"vision",1,3.87943262411348
"2545",327,"Calories",0,5.91176470588235
"2546",327,"Calories",1,5.95945945945946
"2547",327,"GDP",0,5.19047619047619
"2548",327,"GDP",1,6.14084507042254
"2549",327,"memory",0,4.96363636363636
"2550",327,"memory",1,5.61379310344828
"2551",327,"vision",0,3.91228070175439
"2552",327,"vision",1,4.13986013986014
"2553",328,"Calories",0,4.18181818181818
"2554",328,"Calories",1,5.66197183098592
"2555",328,"GDP",0,3.46428571428571
"2556",328,"GDP",1,4.85333333333333
"2557",328,"memory",0,2.57142857142857
"2558",328,"memory",1,5.62011173184358
"2559",328,"vision",0,2.17857142857143
"2560",328,"vision",1,3.30555555555556
"2561",329,"Calories",0,5.04
"2562",329,"Calories",1,6.09210526315789
"2563",329,"GDP",0,1.75
"2564",329,"GDP",1,2.32835820895522
"2565",329,"memory",0,2.57142857142857
"2566",329,"memory",1,4.8
"2567",329,"vision",0,3.72413793103448
"2568",329,"vision",1,4.79577464788732
"2569",330,"Calories",0,4.38235294117647
"2570",330,"Calories",1,5.02597402597403
"2571",330,"GDP",0,3.5
"2572",330,"GDP",1,4.63934426229508
"2573",330,"memory",0,2.6046511627907
"2574",330,"memory",1,5.03184713375796
"2575",330,"vision",0,4.48275862068965
"2576",330,"vision",1,4.84507042253521
